evTimes	evNumElems	evMags	evAreas	evSlips	evYearPred1	aveLastEvTime1	evYearPred2	aveLastEvTime2
634	1	5.52189	4.6274904E7	0.15504387	NaN	NaN	NaN	NaN
636	3	6.24195	1.281596E8	0.67319316	617.6597	584.00006	621.0373	584.00006
636	5	6.255	2.1359928E8	0.42254043	617.327	596.2	614.2635	596.2
642	2	5.64682	1.5663744E8	0.070517555	601.5118	554.50006	688.2392	554.50006
642	2	5.72349	9.2559584E7	0.15551618	174.83873	123.0	308.78635	123.0
642	5	6.35933	4.0940544E8	0.31609026	470.44516	312.40002	521.2745	312.40002
642	6	6.36728	3.41714752E8	0.3892532	664.35077	586.5001	627.54974	586.5001
642	11	6.5158	5.09069152E8	0.43641463	806.5881	442.9092	811.139	442.9092
642	14	7.01864	6.4789402E8	1.9473485	NaN	NaN	NaN	NaN
642	1	5.76398	5.3400808E7	0.31002146	594.5054	517.0	578.0191	517.0
642	2	5.94709	1.42401744E8	0.21882446	NaN	NaN	NaN	NaN
643	3	6.12643	2.45643136E8	0.23567156	507.16977	389.33398	566.8032	389.33398
643	1	5.68449	8.1881152E7	0.15364183	718.8209	642.0	800.0451	642.0
643	2	5.7364	1.06814576E8	0.14090563	521.47845	497.99417	662.90314	497.99417
646	1	5.58627	4.628008E7	0.1936317	NaN	NaN	NaN	NaN
647	1	5.75893	4.2719808E7	0.3808331	655.0416	636.0	669.65967	636.0
649	1	5.68828	4.2719916E7	0.29836857	556.91846	542.0	614.8968	542.0
650	8	6.17439	3.4176032E8	0.19990881	633.8797	628.0	636.41925	628.0
653	2	5.58851	2.70566848E8	0.033377852	462.68893	446.0	666.16583	446.0
654	1	5.82268	5.3403872E7	0.37967798	706.27966	643.0	666.48425	643.0
658	1	5.57825	4.6278752E7	0.1883477	166.66954	129.0	890.23694	129.0
658	2	5.68262	9.255996E7	0.13504273	NaN	NaN	NaN	NaN
660	143	8.08281	6.7710899E9	7.354631	832.5136	573.58264	Infinity	579.59564
660	12	6.1785	5.1264576E8	0.13517854	637.0357	610.0	714.6127	610.0
660	16	7.22225	6.8351776E8	3.729188	766.7094	580.25	638.05023	580.25
660	46	7.77425	2.8515648E9	6.0156302	919.3324	518.2904	618.27783	518.2904
660	25	7.03529	1.15342067E9	1.1585854	858.9742	608.71967	655.2973	608.8145
660	2	5.7933	8.544272E7	0.21440445	460.6011	407.0	705.9169	407.0
660	55	7.58042	2.93701171E9	2.9902637	NaN	NaN	NaN	NaN
660	2	5.88842	9.2568736E7	0.27487272	NaN	NaN	NaN	NaN
660	1	5.59348	4.627944E7	0.19851428	189.17143	123.0	308.78635	123.0
660	2	5.66018	9.255948E7	0.12497106	NaN	NaN	NaN	NaN
660	18	7.20213	1.47385907E9	1.6133289	1211.0535	404.38898	577.62714	404.38898
660	36	7.25848	1.06086176E9	2.7230196	NaN	NaN	NaN	NaN
660	10	6.53801	5.33977728E8	0.4492288	694.01605	469.40167	650.84235	469.40167
660	5	6.65374	2.67001088E8	1.3398983	677.5257	454.20926	683.3297	454.20926
660	4	6.49562	2.13606416E8	0.9700521	739.6748	577.99945	633.834	577.99945
660	5	6.33516	2.49208992E8	0.47769263	650.823	531.39984	703.5944	531.39984
660	17	7.06158	1.27094195E9	1.1514226	1178.1226	602.41125	716.72455	602.41125
660	11	6.98304	1.48805478E9	0.7497609	858.51843	483.63794	666.80646	483.63794
660	9	6.58	6.4080429E8	0.43276	654.58624	510.3329	628.39874	510.3329
660	6	6.40999	2.7769328E8	0.55513394	649.03986	463.99524	578.8126	463.99524
660	8	6.23481	3.41792128E8	0.2462765	646.5106	548.0	789.8599	548.0
660	5	6.3344	2.3138064E8	0.513155	484.262	279.0	647.50604	279.0
660	1	5.66365	4.6279336E7	0.2529635	380.1854	279.0	647.50604	279.0
660	1	5.87867	5.3394632E7	0.46075383	538.6439	407.0	679.24493	407.0
660	1	5.95358	5.3394464E7	0.5968124	NaN	NaN	NaN	NaN
660	2	6.07904	1.06789264E8	0.46025884	579.5025	448.0	507.46313	448.0
660	7	5.90292	2.99054112E8	0.089452885	469.5957	380.14282	498.85367	380.14282
660	15	6.50186	6.941721E8	0.30499688	647.5319	342.53503	549.75934	342.53503
660	3	5.97355	1.9223464E8	0.17760813	NaN	NaN	NaN	NaN
660	1	5.74774	4.6274864E7	0.33824238	NaN	NaN	NaN	NaN
660	6	6.4864	4.27203968E8	0.46982563	1251.8466	580.6671	789.27527	580.6671
660	5	6.29477	2.66988656E8	0.3878302	NaN	NaN	NaN	NaN
660	1	5.65823	4.627866E7	0.24827021	527.2702	279.0	614.51697	279.0
660	2	6.05047	9.2549104E7	0.48117122	NaN	NaN	NaN	NaN
660	10	6.58704	4.62797792E8	0.613975	1213.4688	446.0	724.4095	446.0
660	15	7.13303	6.941913E8	2.6980689	NaN	NaN	NaN	NaN
660	13	7.20461	6.0163283E8	3.986357	NaN	NaN	NaN	NaN
660	3	6.06141	1.3883736E8	0.33309767	NaN	NaN	NaN	NaN
660	1	5.54269	4.627004E7	0.16660579	NaN	NaN	NaN	NaN
660	9	6.57604	5.7671706E8	0.47432208	814.1073	339.78525	718.3159	339.78525
660	3	6.06426	1.92246384E8	0.2429405	819.9405	577.0	752.65857	577.0
660	11	6.45179	5.4821818E8	0.32486928	1065.3783	415.6397	637.7057	415.6397
660	3	5.8986	1.60202224E8	0.16451481	649.0211	414.0	596.29553	414.0
660	1	5.5425	4.2721308E7	0.18033242	632.0166	623.0	683.1079	623.0
660	1	5.70479	4.2721572E7	0.3158629	638.79315	623.0	683.1079	623.0
660	1	5.60991	4.272204E7	0.22760141	638.1734	623.0	703.1439	623.0
660	2	5.72997	8.5444104E7	0.17228164	634.4854	623.0	703.1439	623.0
664	1	5.52923	4.27197E7	0.17225565	619.56976	610.0	707.5004	610.0
664	1	5.81054	4.2719808E7	0.4551428	682.75714	660.0	846.4594	660.0
669	1	5.80059	5.3392712E7	0.35185432	718.6424	660.0	883.3164	660.0
674	2	6.06943	8.544272E7	0.55646324	669.3231	641.5	676.06226	641.5
675	1	5.62173	4.2721164E7	0.2370924	644.41846	597.0	644.38416	597.0
679	1	5.65164	6.4078992E7	0.1752707	667.3029	660.0	966.44293	660.0
679	1	5.65918	6.4078216E7	0.17990014	667.49585	660.0	966.44293	660.0
683	10	6.11686	5.3400736E8	0.104884826	680.977	660.0	1258.0527	660.0
683	1	5.58229	4.6280416E7	0.19098438	666.1969	628.0	669.6909	628.0
683	1	5.54926	4.2721464E7	0.18459067	492.91812	456.0	612.2069	456.0
683	1	5.52465	4.2721164E7	0.1695468	489.90936	456.0	612.2069	456.0
684	1	5.53238	4.2721728E7	0.17413644	631.70685	623.0	683.1079	623.0
684	2	5.62958	8.5441896E7	0.121803395	480.3607	456.0	612.2069	456.0
685	1	5.61917	4.2721092E7	0.235	503.0	456.0	612.2069	456.0
689	3	6.13041	1.38839888E8	0.4227361	NaN	NaN	NaN	NaN
689	7	6.47758	3.23930752E8	0.6010255	NaN	NaN	NaN	NaN
689	1	5.74366	4.6281848E7	0.33346277	NaN	NaN	NaN	NaN
689	1	5.84555	4.6283872E7	0.47409132	NaN	NaN	NaN	NaN
689	7	6.71897	3.2394672E8	1.383457	NaN	NaN	NaN	NaN
692	17	7.26874	9.0770886E8	3.2972965	NaN	NaN	NaN	NaN
692	1	5.91309	4.2721416E7	0.64856565	706.4283	674.0	701.8232	674.0
692	4	6.15642	1.70887744E8	0.37573925	648.04926	623.0	703.1439	623.0
692	1	5.61117	4.2720648E7	0.22859891	501.7198	456.0	612.2069	456.0
692	1	5.61786	4.2720876E7	0.23394066	502.78815	456.0	612.2069	456.0
694	12	6.44454	5.12644704E8	0.33881557	671.9581	660.0	Infinity	660.0
697	1	5.74706	5.3403872E7	0.29240528	702.7342	654.0	717.27966	654.0
697	6	6.22547	2.99025056E8	0.2725611	603.14026	535.0	723.6865	535.0
697	4	6.13514	2.27811168E8	0.26187888	694.3758	642.0	719.85065	642.0
699	2	5.70218	9.2557696E7	0.14448677	581.79474	524.0	560.42303	524.0
699	2	5.53205	8.5443024E7	0.086968675	628.7979	623.0	703.1439	623.0
704	1	5.68217	4.2719808E7	0.29214355	678.6072	664.0	686.75714	664.0
705	2	5.63003	8.5439632E7	0.12199882	666.0999	660.0	846.4594	660.0
708	1	5.59453	6.4079048E7	0.14389227	665.9955	660.0	966.44293	660.0
708	10	5.97092	5.3400736E8	0.063357994	695.6716	683.0	703.977	683.0
708	33	6.92738	1.52735539E9	0.602708	NaN	NaN	NaN	NaN
712	6	6.01446	2.56316992E8	0.15341952	698.5123	694.0	703.96515	694.0
713	1	5.58303	4.2721392E7	0.20742668	458.85666	407.0	705.9169	407.0
717	1	5.56507	4.2722184E7	0.19494712	704.99646	692.0	717.04926	692.0
717	16	6.62395	6.8355002E8	0.47220653	675.23035	643.74994	698.5142	643.74994
717	10	6.75732	4.27210272E8	1.1976172	878.52344	639.00006	700.8889	639.00006
720	1	5.57099	4.9839272E7	0.17055747	739.63934	697.0	765.14026	697.0
720	2	5.6913	1.13913264E8	0.11306898	719.6138	697.0	749.3758	697.0
728	4	6.0886	1.70879712E8	0.29729274	697.36456	682.49994	778.77985	682.49994
728	31	7.31993	1.3243753E9	2.6969142	840.1513	680.90485	722.5613	686.03235
728	1	5.79942	4.2721164E7	0.4379752	804.59503	717.0	956.52344	717.0
730	10	5.91996	5.3400736E8	0.05313292	718.6266	708.0	720.6716	708.0
730	1	5.51412	4.272192E7	0.16349117	738.8994	728.0	907.79425	728.0
732	8	6.16725	3.41767008E8	0.19503647	710.986	705.24963	711.8069	705.24963
732	1	5.77684	4.2719808E7	0.40512925	724.2565	704.0	718.6072	704.0
732	1	5.78304	9.970268E7	0.17734294	594.1143	535.0	1041.8767	535.0
732	1	5.57868	4.627992E7	0.18861973	354.4479	279.0	647.50604	279.0
734	8	6.07113	3.417552E8	0.13994071	727.8212	722.3333	Infinity	715.25
734	4	5.76039	1.70879296E8	0.095689334	663.18964	660.0	905.15436	660.0
738	3	5.6379	1.28159936E8	0.08357177	687.4525	684.66675	849.1659	684.66675
743	1	5.51351	6.0519488E7	0.11516891	506.1689	391.0	876.3982	391.0
745	2	5.51743	1.06800152E8	0.06615022	451.10016	407.0	679.1452	407.0
745	3	5.7075	1.6019664E8	0.08502827	440.69672	355.66846	456.84793	355.66846
747	2	5.77611	1.06802744E8	0.16164063	670.77606	660.0	1061.042	660.0
747	3	5.84435	1.60200128E8	0.13640313	476.60205	385.66666	576.9725	385.66666
748	2	5.77594	1.06803032E8	0.16154675	670.7698	660.0	1061.042	660.0
749	3	5.87867	1.60202864E8	0.15356837	699.238	689.0001	959.953	689.0001
750	6	5.99708	2.56331408E8	0.14447208	690.8145	685.9988	850.3674	685.9988
751	2	5.51208	8.5440016E7	0.081175745	746.7058	744.0	747.8007	744.0
751	2	5.629	8.5439632E7	0.12156408	734.0782	728.0	742.8646	728.0
751	15	6.73261	6.9420134E8	0.6767158	NaN	NaN	NaN	NaN
751	1	5.62862	5.3400016E7	0.1942442	876.49615	747.0	837.9354	747.0
751	1	5.74549	5.3403872E7	0.29082173	745.4703	697.0	745.7342	697.0
752	12	6.31143	5.12644704E8	0.21394727	740.75104	733.19995	Infinity	733.3333
754	2	5.77746	9.2560088E7	0.18738544	325.84637	279.0	1246.1013	279.0
757	2	5.779	1.99335136E8	0.087475814	564.1586	535.0	1041.8767	535.0
757	3	6.09734	1.60198832E8	0.32682887	534.7065	452.99927	644.5383	452.99927
758	1	5.50303	4.2721404E7	0.15734518	738.4897	728.0	907.79425	728.0
763	1	5.67336	5.6955104E7	0.21255356	684.5107	642.0	719.85065	642.0
764	7	6.05931	2.99040608E8	0.15353277	756.5157	752.0	758.29254	752.0
764	19	6.65612	1.12142963E9	0.32165074	706.6814	685.23804	974.69836	685.23804
764	10	5.91477	5.3400736E8	0.052188445	740.4377	730.0	740.6266	730.0
764	2	5.64043	9.255736E7	0.11673345	NaN	NaN	NaN	NaN
767	2	5.57786	9.9675392E7	0.08733065	718.83264	697.0	765.14026	697.0
770	61	7.43437	3.26804966E9	1.6227783	736.7366	674.4161	910.3757	672.85004
770	2	5.57175	8.5439872E7	0.09975355	615.5419	610.0	707.5004	610.0
770	6	5.60543	2.56322816E8	0.03735252	667.4705	660.0	687.0357	660.0
770	3	6.30788	1.281596E8	0.84536463	726.2682	683.99994	815.0585	683.99994
770	1	5.55045	5.339982E7	0.14828433	661.8562	563.0	884.5528	563.0
770	1	5.71993	5.6948496E7	0.24968016	691.93604	642.0	719.85065	642.0
770	8	6.82751	3.70243168E8	1.7609994	NaN	NaN	NaN	NaN
770	3	5.98384	1.9224944E8	0.1840165	NaN	NaN	NaN	NaN
770	1	5.84805	4.6279832E7	0.47825238	1363.5048	407.0	1432.5778	407.0
770	1	5.64167	4.6269444E7	0.23451619	630.8603	240.0	2035.5941	240.0
770	1	5.97225	4.6283848E7	0.73436564	NaN	NaN	NaN	NaN
771	2	5.61561	8.5438672E7	0.11607266	767.4139	764.0	768.5157	764.0
774	5	6.16219	2.1359928E8	0.30666488	738.93335	723.6001	769.26886	723.6001
776	11	6.63192	5.4823405E8	0.60518664	846.2954	694.9988	775.713	694.9988
776	1	5.7322	4.6269744E7	0.3206008	599.6008	279.0	614.51697	279.0
776	1	5.68826	4.628004E7	0.27539325	721.39325	446.0	676.43945	446.0
781	2	5.72506	9.2560936E7	0.15635833	532.04065	469.4973	756.3825	469.4973
783	2	5.6231	8.5439632E7	0.11911206	779.9556	774.0	789.33325	774.0
784	2	6.06718	1.56637408E8	0.30119476	813.79645	612.99994	673.2006	612.99994
784	4	6.2884	3.1327488E8	0.32333055	750.5537	535.0	776.52136	535.0
784	6	6.51303	3.41714752E8	0.6439487	856.6233	727.83356	768.2371	727.83356
784	6	6.22979	2.77678528E8	0.2979287	916.2622	618.33356	936.9155	618.33356
786	12	6.3842	5.12644704E8	0.2750802	771.50854	761.79987	Infinity	760.16656
786	1	5.7356	4.6279896E7	0.32431525	360.07883	279.0	1246.1013	279.0
791	10	6.44931	4.27191296E8	0.41334853	669.0498	610.0	779.18536	610.0
791	14	7.10196	7.4760602E8	2.2503955	862.8114	300.21246	674.1559	300.21246
791	23	7.13675	1.06442886E9	1.7823355	NaN	NaN	NaN	NaN
791	9	6.61847	4.16522496E8	0.7604035	378.63568	226.55498	822.11084	226.55498
791	7	6.14303	3.7376304E8	0.1640304	NaN	NaN	NaN	NaN
796	1	5.65627	4.2721692E7	0.26712486	741.35626	728.0	862.8457	728.0
799	1	5.83049	5.3403872E7	0.39006093	816.01013	751.0	799.4703	751.0
799	3	6.13692	1.38819056E8	0.43240774	740.9631	568.0	774.9828	568.0
804	1	5.63933	4.2721392E7	0.25194848	775.9871	713.0	764.8567	713.0
804	1	5.59245	6.051944E7	0.15126567	542.2657	391.0	876.3982	391.0
807	4	6.12698	1.70879712E8	0.33943292	795.4716	778.5	789.1444	778.5
808	10	6.16976	4.27195296E8	0.15738976	791.7864	786.0	Infinity	786.0
809	9	5.82309	4.80607552E8	0.042248085	772.44965	764.0	774.4377	764.0
812	1	5.7686	5.3392712E7	0.31505144	721.50854	669.0	727.6424	669.0
812	2	5.67716	9.255736E7	0.1325233	984.8722	764.0	958.5557	764.0
813	2	5.5095	8.5443024E7	0.080451235	733.3634	728.0	907.79425	728.0
817	36	7.02434	1.53792742E9	0.8366686	770.17944	743.0931	835.69727	745.5551
817	55	7.39989	2.9689961E9	1.5856763	808.1723	735.28577	851.95355	728.0432
817	12	6.46411	5.1264576E8	0.36251757	787.5035	715.0	732.2531	715.0
817	6	6.23532	3.20407488E8	0.26317665	781.5451	764.0	785.44336	764.0
817	4	5.72604	1.85141536E8	0.078438275	734.1461	708.0	908.90265	708.0
817	2	5.82839	1.06797904E8	0.19363764	756.81885	660.0	884.6144	660.0
817	67	7.42713	2.8622313E9	1.8070831	911.2259	638.5355	800.2833	637.01447
817	1	5.83624	4.6280128E7	0.4591185	462.6474	279.0	793.675	279.0
817	2	5.99663	9.2565568E7	0.3994574	793.15247	660.0	845.0447	660.0
817	3	5.96395	1.38839824E8	0.23789455	739.29816	660.0	845.0447	660.0
817	23	6.93095	1.06438413E9	0.87559927	813.1089	462.86917	730.9464	462.86917
817	20	7.01667	9.2560986E8	1.3538321	478.87128	208.10486	861.02704	208.10486
817	2	5.73741	9.2557064E7	0.16318424	823.18427	660.0	964.9969	660.0
817	2	5.5764	1.21039E8	0.07155344	462.55344	391.0	876.3982	391.0
817	1	5.64081	4.6280808E7	0.23376767	NaN	NaN	NaN	NaN
817	2	6.02774	9.2544176E7	0.44487292	NaN	NaN	NaN	NaN
817	1	5.84596	6.4084088E7	0.34288815	NaN	NaN	NaN	NaN
817	3	6.04173	1.6019664E8	0.26971394	1014.7139	745.0	830.02826	745.0
817	6	6.28148	2.5632984E8	0.38582736	787.38837	761.66656	826.9508	761.66656
824	1	5.50195	4.9839244E7	0.1343745	809.5936	776.0	927.2967	776.0
824	2	6.07612	1.99378528E8	0.24404332	714.861	633.51324	916.47864	633.51324
825	14	6.59196	5.9808384E8	0.48323888	808.63434	790.5453	Infinity	783.7143
829	2	5.51722	9.2558176E7	0.076272964	483.27295	407.0	544.6096	407.0
832	2	5.60355	8.5439632E7	0.11133456	812.5667	807.0	823.9716	807.0
834	2	5.68665	1.42399232E8	0.089008644	689.66956	660.0	804.25336	660.0
838	1	5.62283	8.188152E7	0.12417002	722.085	660.0	1466.6644	660.0
842	2	5.8024	1.28138656E8	0.14753251	669.8355	660.0	1061.042	660.0
842	3	6.15262	1.92246E8	0.329645	644.88165	535.0	900.86536	535.0
844	1	5.55145	4.6287892E7	0.17165865	717.21954	660.0	845.0447	660.0
847	1	5.74361	4.2719808E7	0.3612034	788.0602	770.0	812.26825	770.0
849	1	5.50245	7.475796E7	0.089737505	704.8688	660.0	1235.7113	660.0
850	2	5.84623	8.5443328E7	0.25741458	834.16095	817.0	842.7218	817.0
855	3	5.69423	1.28158392E8	0.101520985	827.9859	825.0	839.2129	825.0
855	5	6.12267	2.1359928E8	0.26752806	823.7764	810.4	822.48206	810.4
867	12	6.37393	5.12644704E8	0.2654907	843.37	833.99976	Infinity	832.4998
868	12	5.99343	5.1264576E8	0.07133483	831.26697	817.0	889.50354	817.0
868	7	6.73444	2.99038912E8	1.5809214	797.18896	718.1429	839.3477	718.1429
868	5	6.52947	2.13606896E8	1.090356	860.18896	587.6	741.20465	587.6
868	1	5.82574	9.970268E7	0.20552985	892.50995	824.0	905.3478	824.0
868	1	5.51289	9.968E7	0.06977331	558.25775	535.0	1041.8767	535.0
872	2	6.04183	1.06807112E8	0.40468746	796.9483	729.5004	842.8429	729.5004
874	12	6.64888	6.7288346E8	0.5228206	824.09174	789.23706	808.8242	789.23706
874	4	5.5843	2.13600128E8	0.041669104	817.3338	809.0	817.44965	809.0
875	2	5.63237	8.5439632E7	0.122986175	861.1493	855.0	868.3764	855.0
877	2	5.78942	1.06802264E8	0.16924772	688.20795	660.0	821.67535	660.0
879	1	5.83559	6.4083112E7	0.33082765	645.2759	535.0	802.9943	535.0
879	2	5.58296	1.99335136E8	0.044444483	771.8148	757.0	786.1586	757.0
879	1	5.50573	4.6283304E7	0.14659967	820.31995	791.0	943.0807	791.0
879	1	5.71876	4.2721416E7	0.33148012	744.57404	728.0	862.8457	728.0
882	1	5.579	7.120028E7	0.122737534	700.91254	660.0	804.25336	660.0
882	15	6.37884	6.4086963E8	0.21600431	694.13416	607.7325	773.1405	607.7325
884	3	6.23677	1.2816328E8	0.66124845	852.9164	720.6667	909.54724	720.6667
887	1	5.55667	4.627992E7	0.17481476	453.81476	279.0	594.2998	279.0
888	11	6.31149	4.69925216E8	0.23344176	874.5525	867.0	Infinity	867.0
890	9	5.8294	4.80599744E8	0.043180265	841.52496	832.8889	841.508	832.8889
890	3	5.86381	1.60189776E8	0.14589791	732.949	660.0	884.6144	660.0
895	1	5.64915	4.2726924E7	0.2606036	667.6648	660.0	876.3127	660.0
895	3	5.7345	1.60200144E8	0.093335554	694.5571	632.33344	752.44855	632.33344
896	13	6.64011	5.5538426E8	0.61453366	815.1225	774.1536	881.5209	774.1536
898	2	6.25595	1.06808488E8	0.84779775	801.2996	660.0	883.3164	660.0
898	1	5.64865	4.9844312E7	0.22300807	831.752	776.0	927.2967	776.0
898	1	5.77166	4.6279896E7	0.36733645	877.8341	786.0	867.0788	786.0
899	7	6.47381	2.99038976E8	0.64262146	837.13104	805.0	865.7638	805.0
901	1	5.57685	7.8318856E7	0.1107563	715.8375	642.0	689.0117	642.0
905	1	5.64737	5.3392712E7	0.20726737	846.54456	812.0	864.50854	812.0
905	1	5.5039	4.2721404E7	0.15782198	906.5215	896.0	936.96893	896.0
908	10	6.24567	5.3400736E8	0.16365705	914.6304	881.8989	890.51636	881.8989
908	1	5.8319	6.4071736E7	0.3267011	643.9004	535.0	900.86536	535.0
908	6	6.52289	3.63116832E8	0.627008	1287.508	660.50006	890.55634	660.50006
908	6	5.97059	2.77671232E8	0.12171096	812.8516	610.0	1234.1937	610.0
908	1	5.76945	4.6279896E7	0.36454698	1217.5784	610.0	1549.3805	610.0
908	3	6.62642	1.3883232E8	2.3448915	NaN	NaN	NaN	NaN
908	1	5.80521	4.6280872E7	0.41245076	1376.418	689.0	1393.5602	689.0
908	9	6.70894	4.16474176E8	1.0394266	2276.0479	543.6702	1417.0507	543.6702
908	1	5.59809	6.4081352E7	0.14566953	722.66956	577.0	752.65857	577.0
910	1	5.52134	4.2721596E7	0.16761748	736.38086	728.0	862.8457	728.0
913	1	5.55346	4.6279948E7	0.1728828	808.6276	751.0	976.57196	751.0
913	8	6.47653	4.2719856E8	0.45409524	891.60516	588.875	882.5907	588.875
913	2	5.62726	8.5441896E7	0.12083034	741.1661	717.0	956.52344	717.0
918	1	5.56868	6.4079928E7	0.13160263	822.48346	817.0	883.0698	817.0
918	3	6.02483	1.92218832E8	0.21203698	795.4623	781.3265	921.57886	781.3265
919	2	5.56079	1.13913264E8	0.07203899	798.4078	784.0	912.78973	784.0
921	21	7.00513	8.9714445E8	1.3422027	854.9433	808.88763	Infinity	816.1891
921	22	6.88754	1.0039303E9	0.79908997	839.706	812.0089	846.3975	811.00006
921	20	6.91718	1.18550323E9	0.7496352	870.79	820.8143	870.3862	820.8143
921	12	7.02719	7.689648E8	1.6898966	NaN	NaN	NaN	NaN
921	1	5.66996	4.6280052E7	0.25853148	837.1772	751.0	976.57196	751.0
921	1	5.69052	5.3400916E7	0.24054375	700.09064	660.0	821.67535	660.0
921	3	6.00239	1.7086312E8	0.22075175	918.15393	874.00354	926.53564	874.00354
921	4	6.35287	3.98694784E8	0.31742135	812.7966	706.98944	967.8503	706.98944
921	1	5.5935	4.6280052E7	0.19852757	NaN	NaN	NaN	NaN
921	2	5.6298	9.2559952E7	0.11252459	NaN	NaN	NaN	NaN
921	3	6.29826	1.92230688E8	0.54518676	NaN	NaN	NaN	NaN
921	3	6.11778	1.9224944E8	0.2922604	1354.5209	770.0	1138.033	770.0
921	3	5.89101	1.38843696E8	0.18490851	819.48267	449.66565	866.5063	449.66565
921	2	5.51908	9.2562832E7	0.07676187	NaN	NaN	NaN	NaN
925	1	5.75454	6.4071272E7	0.2500952	676.67303	660.0	1061.042	660.0
927	4	6.12577	1.70879712E8	0.33801672	915.9008	899.0	931.13104	899.0
927	1	5.59311	4.6287892E7	0.19822815	910.07605	844.0	901.21954	844.0
929	2	5.82845	1.28138656E8	0.16142009	928.76135	918.0	932.1358	918.0
931	2	5.68563	1.42399232E8	0.08869495	863.565	834.0	863.66956	834.0
933	12	5.97786	5.1264576E8	0.06759872	881.5198	868.0	882.26697	868.0
933	1	5.61873	4.2719568E7	0.23465258	910.7326	899.0	931.13104	899.0
933	5	5.64255	2.66985904E8	0.04076621	668.15326	660.0	891.7171	660.0
933	9	6.0574	4.80607648E8	0.09490354	899.4256	880.4449	975.9888	880.4449
933	2	5.67881	1.06790312E8	0.115515724	698.50525	660.0	1656.7546	660.0
933	1	5.56123	7.8318592E7	0.10494192	853.9613	784.0	984.7965	784.0
933	3	6.33184	1.60192608E8	0.7346598	864.1026	741.6593	902.05743	741.6593
933	1	5.83082	5.3403872E7	0.39049992	937.0833	872.0	939.44794	872.0
933	1	5.53224	4.9839244E7	0.14919582	861.29895	824.0	857.5936	824.0
933	6	6.47246	4.27204384E8	0.44773528	899.577	750.3319	856.3564	750.3319
933	2	5.77722	9.2560088E7	0.18722789	800.80695	754.0	800.8464	754.0
933	1	5.68212	4.627866E7	0.2696236	929.6236	660.0	908.2702	660.0
933	2	5.79291	9.2555712E7	0.19766204	923.16785	725.50586	919.9141	725.50586
933	1	5.63809	3.9160088E7	0.2736875	552.6875	279.0	1210.1996	279.0
933	31	7.36826	1.3243753E9	3.1868987	994.11224	805.9334	903.0593	811.6775
933	2	5.88267	8.5441968E7	0.29194194	775.38837	717.0	956.52344	717.0
933	6	5.79709	2.56283552E8	0.072423376	536.1169	174.0	865.60834	174.0
939	1	5.56983	4.627992E7	0.18294246	811.98083	751.0	976.57196	751.0
939	2	5.94701	1.6376232E8	0.19022767	844.1142	749.00037	1183.3735	749.00037
941	1	5.52897	4.2719856E7	0.17210451	845.6841	817.0	1118.1805	817.0
943	3	5.73556	1.28158392E8	0.117099054	924.4441	921.0	960.47656	921.0
943	1	5.81694	4.2719808E7	0.4653089	891.26544	868.0	947.0461	868.0
943	3	5.72631	1.28159856E8	0.11341609	932.6708	927.0	943.9008	927.0
943	20	6.45939	8.5434016E8	0.21400477	633.6019	548.0	789.8599	548.0
943	1	5.53088	5.3397764E7	0.13859682	276.5968	138.0	674.95044	138.0
945	13	6.37494	5.5536448E8	0.24592791	935.5481	926.9999	Infinity	926.07684
945	1	5.70151	4.2713592E7	0.3123666	669.18726	660.0	876.3127	660.0
948	1	5.50702	4.2717684E7	0.15954266	652.77136	573.0	876.9707	573.0
951	1	5.65691	4.2719544E7	0.26773506	831.87415	817.0	905.09314	817.0
951	2	5.95606	8.5431184E7	0.3762195	837.90106	817.0	905.09314	817.0
951	1	5.62285	1.3526776E8	0.07517083	697.5854	660.0	1034.8805	660.0
953	1	5.50152	7.8318856E7	0.08538353	957.92236	901.0	974.8375	901.0
953	1	5.60816	4.627992E7	0.2088398	820.6133	751.0	976.57196	751.0
953	1	5.53116	4.628E7	0.16006957	804.3565	751.0	976.57196	751.0
953	4	6.20883	2.13606416E8	0.360249	946.7913	886.7498	927.7387	886.7498
953	6	6.54854	3.41714752E8	0.72799957	998.10223	852.5023	938.97095	852.5023
953	3	6.41098	2.13599904E8	0.724172	975.391	734.0003	843.8066	734.0003
954	1	5.50554	4.2719748E7	0.15872176	821.6683	817.0	841.6079	817.0
954	2	6.13151	8.543988E7	0.6895753	694.47876	660.0	846.4594	660.0
954	1	5.52204	5.3400284E7	0.13442238	955.40375	933.0	1055.4434	933.0
954	1	5.68635	4.628334E7	0.273571	577.4284	468.0	888.42944	468.0
959	13	6.59633	5.5536403E8	0.5283204	965.2004	945.0	Infinity	943.1539
959	1	5.8772	4.2719868E7	0.57298046	937.85236	921.0	960.47656	921.0
959	83	7.5897	3.58845645E9	2.5271292	846.40625	768.19	893.8851	774.47687
959	1	5.51648	6.4079784E7	0.10989103	821.5788	817.0	883.0698	817.0
959	20	6.9268	1.18550323E9	0.77497154	972.6648	921.0	970.9757	921.0
959	6	5.69792	3.203856E8	0.041131034	895.7244	887.4982	932.9136	887.4982
959	25	7.16877	1.33498854E9	1.587316	NaN	NaN	NaN	NaN
959	2	5.6677	1.06800152E8	0.11115839	969.1056	895.0	957.2237	895.0
959	3	6.03905	1.6019704E8	0.26722902	898.28107	764.66656	904.084	764.66656
959	2	5.90306	1.06802264E8	0.25059885	994.7665	953.0	1013.0415	953.0
