index	lat	lon	depth	relProb	randProbs	vol	blockDist
5833	35.95	-117.48333	20.0	8.300307E-6	7.9E-6	22.24523312214481	16.78201191347354
5834	35.966667	-117.51667	4.0	2.1156811E-5	2.165E-5	22.24054087266723	11.269333266547939
5835	35.966667	-117.51667	12.0	2.1156811E-5	2.044E-5	22.24054087266723	11.269333266547939
5836	35.966667	-117.51667	20.0	1.3171809E-5	1.25E-5	22.24054087266723	13.820197982392438
5837	35.966667	-117.5	4.0	1.6117458E-5	1.648E-5	22.24054087266723	12.677630547183442
5838	35.966667	-117.5	12.0	1.6117458E-5	1.601E-5	22.24054087266723	12.677630547183442
5839	35.966667	-117.5	20.0	1.08701215E-5	1.093E-5	22.24054087266723	14.990741018738158
5840	35.966667	-117.48333	4.0	1.2554831E-5	1.267E-5	22.24054087266723	14.104762506678053
5841	35.966667	-117.48333	12.0	1.2554831E-5	1.243E-5	22.24054087266723	14.104762506678053
5842	35.966667	-117.48333	20.0	9.013484E-6	8.99E-6	22.24054087266723	16.215558126989983
5843	35.95	-117.45	12.0	2.0150747E-4	2.0089E-4	600.7479342120455	17.53829049238848
5844	35.95	-117.4	12.0	1.179904E-4	1.1605E-4	600.7479342120455	21.823474983936503
5845	35.95	-117.35	12.0	7.480035E-5	7.384E-5	600.7479342120455	26.180586749954564
5846	35.95	-117.3	12.0	5.0346265E-5	4.926E-5	600.7479342120455	30.578895009263928
5847	35.95	-117.25	12.0	3.549248E-5	3.553E-5	600.7479342120455	35.00287349092317
5848	35.95	-117.2	12.0	2.5956646E-5	2.578E-5	600.7479342120455	39.4438857172294
5849	35.95	-117.15	12.0	1.9556403E-5	1.94E-5	600.7479342120455	43.89676210775039
5850	35.95	-117.1	12.0	1.5101308E-5	1.509E-5	600.7479342117397	48.35822537928292
5851	35.95	-117.05	12.0	1.19046235E-5	1.175E-5	600.7479342117397	52.82609994444709
5852	35.95	-117.0	12.0	9.551266E-6	9.99E-6	600.7479342117397	57.29888606304836
5853	35.95	-116.95	12.0	7.780263E-6	7.31E-6	600.7479342117397	61.77551689795867
5854	35.95	-116.9	12.0	6.421909E-6	6.45E-6	600.7479342117397	66.25521313204005
5855	35.95	-116.85	12.0	5.3625827E-6	5.34E-6	600.7479342117397	70.73739238586921
5856	35.95	-116.8	12.0	4.5242555E-6	4.37E-6	600.7479342117397	75.22161079869996
5857	35.95	-116.75	12.0	3.852126E-6	4.09E-6	600.7479342117397	79.70752421176071
5858	35.95	-116.7	12.0	3.3069339E-6	3.67E-6	600.7479342117397	84.19486169597111
5859	35.95	-116.65	12.0	2.86005E-6	2.46E-6	600.7479342117397	88.68340707966331
5860	35.95	-116.6	12.0	2.4902613E-6	2.26E-6	600.7479342117397	93.17298579378655
5861	35.95	-116.55	12.0	2.1816224E-6	2.33E-6	600.7479342117397	97.66345533217282
5862	35.95	-116.5	12.0	1.92199E-6	1.96E-6	600.7479342117397	102.15469821955219
5863	35.95	-116.45	12.0	1.7020042E-6	1.82E-6	600.7479342117397	106.64661675109313
5864	35.95	-116.4	12.0	1.5143727E-6	1.41E-6	600.7479342117397	111.13912900414323
5865	35.95	-116.35	12.0	1.353356E-6	1.3E-6	600.7479342120455	115.63216577736262
5866	35.95	-116.3	12.0	1.2143947E-6	9.8E-7	600.7479342120455	120.12566821518679
5867	35.95	-116.25	12.0	1.0938364E-6	1.13E-6	600.7479342120455	124.61958594516796
5868	35.95	-116.2	12.0	9.887311E-7	1.04E-6	600.7479342120455	129.11387560352821
5869	35.95	-116.15	12.0	8.9667896E-7	9.3E-7	600.7479342120455	133.60849965776848
5870	35.95	-116.1	12.0	8.157139E-7	7.1E-7	600.7479342120455	138.10342545880158
5871	35.95	-116.05	12.0	7.44215E-7	7.8E-7	600.7479342120455	142.59862447207513
5872	35.95	-116.0	12.0	6.808377E-7	6.1E-7	600.7479342117397	147.09407164946978
5873	36.0	-120.0	12.0	6.8303854E-7	7.2E-7	600.3678620140884	146.92871684640272
5874	36.0	-119.95	12.0	7.467292E-7	7.0E-7	600.3678620140884	142.43090208304955
5875	36.0	-119.9	12.0	8.1860014E-7	8.1E-7	600.3678620140884	137.93308843783288
5876	36.0	-119.85	12.0	9.0000975E-7	9.9E-7	600.3678620140884	133.43527602382258
5877	36.0	-119.8	12.0	9.925964E-7	9.6E-7	600.3678620140884	128.9374649698657
5878	36.0	-119.75	12.0	1.0983487E-6	1.1E-6	600.3678620140884	124.43965542343753
5879	36.0	-119.7	12.0	1.2196958E-6	1.13E-6	600.3678620140884	119.94184755413481
5880	36.0	-119.65	12.0	1.3596267E-6	1.4E-6	600.3678620140884	115.4440415579846
5881	36.0	-119.6	12.0	1.5218452E-6	1.43E-6	600.367862014394	110.94623766279975
5882	36.0	-119.55	12.0	1.7109796E-6	1.84E-6	600.367862014394	106.44843613490366
5883	36.0	-119.5	12.0	1.9328636E-6	2.0E-6	600.3678620140884	101.95063728760991
5884	36.0	-119.45	12.0	2.194919E-6	2.01E-6	600.3678620140884	97.45284149207681
5885	36.0	-119.4	12.0	2.5066863E-6	2.47E-6	600.3678620140884	92.955049191299
5886	36.0	-119.35	12.0	2.8805653E-6	2.65E-6	600.3678620140884	88.45726091837064
5887	36.0	-119.3	12.0	3.3328718E-6	3.28E-6	600.3678620140884	83.95947732061879
5888	36.0	-119.25	12.0	3.8853623E-6	4.04E-6	600.3678620140884	79.46169919193282
5889	36.0	-119.2	12.0	4.567481E-6	4.95E-6	600.3678620140884	74.96392751673201
5890	36.0	-119.15	12.0	5.4197385E-6	5.53E-6	600.3678620140884	70.46616353077128
5891	36.0	-119.1	12.0	6.498902E-6	6.45E-6	600.3678620140884	65.96840880681879
5892	36.0	-119.05	12.0	7.886183E-6	7.71E-6	600.3678620140884	61.4706653779587
5893	36.0	-119.0	12.0	9.698351E-6	9.49E-6	600.3678620140884	56.972935919270405
5894	36.0	-118.95	12.0	1.2118838E-5	1.282E-5	600.3678620140884	52.47522402296659
5895	36.0	-118.9	12.0	1.5423098E-5	1.544E-5	600.3678620140884	47.977534628268316
5896	36.0	-118.85	12.0	2.005766E-5	1.968E-5	600.3678620140884	43.47987471807569
5897	36.0	-118.8	12.0	2.6772768E-5	2.668E-5	600.3678620140884	38.982254497906695
5898	36.0	-118.75	12.0	3.6896592E-5	3.676E-5	600.3678620140884	34.48468949731884
5899	36.0	-118.7	12.0	5.2935746E-5	5.345E-5	600.3678620140884	29.987204562285136
5900	36.0	-118.65	12.0	8.002456E-5	7.995E-5	600.367862014394	25.489842073678947
5901	36.0	-118.6	12.0	1.2987903E-4	1.3041E-4	600.367862014394	20.9926807285008
5902	36.0	-118.55	12.0	2.3356274E-4	2.3378E-4	600.367862014394	16.495885036679944
5903	35.983334	-118.51667	4.0	1.3486357E-5	1.308E-5	22.235846741276678	13.68065832183192
5904	35.983334	-118.51667	12.0	1.3486357E-5	1.34E-5	22.235846741276678	13.68065832183192
5905	35.983334	-118.51667	20.0	9.519374E-6	9.13E-6	22.235846741276678	15.848041270728348
5906	35.983334	-118.5	4.0	1.760205E-5	1.822E-5	22.235846741276678	12.20418735388041
5907	35.983334	-118.5	12.0	1.760205E-5	1.759E-5	22.235846741276678	12.20418735388041
5908	35.983334	-118.5	20.0	1.15834755E-5	1.101E-5	22.235846741276678	14.592538811619264
5909	35.983334	-118.48333	4.0	2.3641947E-5	2.331E-5	22.235846741276678	10.734085001657716
5910	35.983334	-118.48333	12.0	2.3641947E-5	2.284E-5	22.235846741276678	10.734085001657716
5911	35.983334	-118.48333	20.0	1.41895525E-5	1.441E-5	22.235846741276678	13.387329114607333
5912	36.0	-118.51667	4.0	1.3935734E-5	1.45E-5	22.231150728370363	13.498404847621295
5913	36.0	-118.51667	12.0	1.3928884E-5	1.401E-5	22.231150728370363	13.498404847621295
5914	36.0	-118.51667	20.0	9.748492E-6	9.78E-6	22.231150728370363	15.690982551462035
5915	36.0	-118.5	4.0	1.832692E-5	1.807E-5	22.231150728370363	11.999866076955621
5916	36.0	-118.5	12.0	1.8318062E-5	1.814E-5	22.231150728370363	11.999866076955621
5917	36.0	-118.5	20.0	1.1909787E-5	1.188E-5	22.231150728370363	14.422093671338788
5918	36.0	-118.48333	4.0	2.4882773E-5	2.427E-5	22.231150728370363	10.501538133067735
5919	36.0	-118.48333	12.0	2.4870948E-5	2.498E-5	22.231150728370363	10.501538133067735
5920	36.0	-118.48333	20.0	1.4661099E-5	1.438E-5	22.231150728370363	13.201602295186587
5921	36.016666	-118.51667	4.0	1.3747843E-5	1.411E-5	22.226452834371095	13.569175682172807
5922	36.016666	-118.51667	12.0	1.3747843E-5	1.393E-5	22.226452834371095	13.569175682172807
5923	36.016666	-118.51667	20.0	9.658729E-6	1.022E-5	22.226452834371095	15.751905557540328
5924	36.016666	-118.5	4.0	1.8024602E-5	1.871E-5	22.226452834371095	12.079754032101505
5925	36.016666	-118.5	12.0	1.8024602E-5	1.714E-5	22.226452834371095	12.079754032101505
5926	36.016666	-118.5	20.0	1.1780918E-5	1.22E-5	22.226452834371095	14.488632008442776
5927	36.016666	-118.48333	4.0	2.4365254E-5	2.49E-5	22.226452834371095	10.593068530224668
5928	36.016666	-118.48333	12.0	2.4365254E-5	2.434E-5	22.226452834371095	10.593068530224668
5929	36.016666	-118.48333	20.0	1.447341E-5	1.486E-5	22.226452834371095	13.274528273578547
5930	35.979168	-118.47083	2.0	3.6697832E-6	3.71E-6	2.7794808426627675	9.75638051160606
5931	35.979168	-118.47083	6.0	3.6697832E-6	4.13E-6	2.7794808426627675	9.75638051160606
5932	35.979168	-118.47083	10.0	3.6697832E-6	3.82E-6	2.7794808426627675	9.75638051160606
5933	35.979168	-118.47083	14.0	3.5031935E-6	3.44E-6	2.7794808426627675	9.959265067626554
5934	35.979168	-118.47083	18.0	2.547254E-6	2.36E-6	2.7794808426627675	11.453687645786685
5935	35.979168	-118.47083	22.0	1.6046012E-6	1.64E-6	2.7794808426627675	13.970932706417512
5936	35.979168	-118.4625	2.0	4.356153E-6	4.36E-6	2.7794808426542805	9.038689361923096
5937	35.979168	-118.4625	6.0	4.356153E-6	4.71E-6	2.7794808426542805	9.038689361923096
5938	35.979168	-118.4625	10.0	4.356153E-6	4.36E-6	2.7794808426542805	9.038689361923096
5939	35.979168	-118.4625	14.0	4.129387E-6	4.04E-6	2.7794808426542805	9.257316316370622
5940	35.979168	-118.4625	18.0	2.8843738E-6	2.94E-6	2.7794808426542805	10.848866548231744
5941	35.979168	-118.4625	22.0	1.7453972E-6	1.58E-6	2.7794808426542805	13.479536541785913
5942	35.979168	-118.45417	2.0	5.227599E-6	4.9E-6	2.7794808426627675	8.326647777284622
5943	35.979168	-118.45417	6.0	5.227599E-6	5.37E-6	2.7794808426627675	8.326647777284622
5944	35.979168	-118.45417	10.0	5.227599E-6	5.27E-6	2.7794808426627675	8.326647777284622
5945	35.979168	-118.45417	14.0	4.9127175E-6	5.05E-6	2.7794808426627675	8.563472613779934
5946	35.979168	-118.45417	18.0	3.2726946E-6	3.02E-6	2.7794808426627675	10.263189718940158
5947	35.979168	-118.45417	22.0	1.895355E-6	1.8E-6	2.7794808426627675	13.012803818046246
5948	35.979168	-118.44583	2.0	6.350208E-6	6.54E-6	2.7794808426542805	7.6218392901012235
5949	35.979168	-118.44583	6.0	6.350208E-6	6.42E-6	2.7794808426542805	7.6218392901012235
5950	35.979168	-118.44583	10.0	6.350208E-6	6.81E-6	2.7794808426542805	7.6218392901012235
5951	35.979168	-118.44583	14.0	5.9032373E-6	5.7E-6	2.7794808426542805	7.87987526323423
5952	35.979168	-118.44583	18.0	3.7179202E-6	3.64E-6	2.7794808426542805	9.700125471566372
5953	35.979168	-118.44583	22.0	2.0532063E-6	1.87E-6	2.7794808426542805	12.57348138600168
5954	35.979168	-118.4375	2.0	7.8190415E-6	7.74E-6	2.7794808426542805	6.926472280520409
5955	35.979168	-118.4375	6.0	7.8190415E-6	8.21E-6	2.7794808426542805	6.926472280520409
5956	35.979168	-118.4375	10.0	7.8190415E-6	7.63E-6	2.7794808426542805	6.926472280520409
5957	35.979168	-118.4375	14.0	7.1690292E-6	7.6E-6	2.7794808426542805	7.209439524180614
5958	35.979168	-118.4375	18.0	4.224279E-6	4.11E-6	2.7794808426542805	9.163842984950016
5959	35.979168	-118.4375	22.0	2.2168986E-6	2.2E-6	2.7794808426542805	12.164539376927413
5960	35.979168	-118.42917	2.0	9.772152E-6	9.51E-6	2.7794808426627675	6.243702064720405
5961	35.979168	-118.42917	6.0	9.772152E-6	1.035E-5	2.7794808426627675	6.243702064720405
5962	35.979168	-118.42917	10.0	9.772152E-6	1.0E-5	2.7794808426627675	6.243702064720405
5963	35.979168	-118.42917	14.0	8.801802E-6	8.89E-6	2.7794808426627675	6.556204349545082
5964	35.979168	-118.42917	18.0	4.792789E-6	4.95E-6	2.7794808426627675	8.659319573326409
5965	35.979168	-118.42917	22.0	2.3834477E-6	2.76E-6	2.7794808426627675	11.789139725738849
5966	35.9875	-118.47083	2.0	3.8602534E-6	4.04E-6	2.7791873712542214	9.539544704663781
5967	35.9875	-118.47083	6.0	3.8602534E-6	4.14E-6	2.7791873712542214	9.539544704663781
5968	35.9875	-118.47083	10.0	3.8602534E-6	3.99E-6	2.7791873712542214	9.539544704663781
5969	35.9875	-118.47083	14.0	3.6777974E-6	3.69E-6	2.7791873712542214	9.746943786248014
5970	35.9875	-118.47083	18.0	2.643838E-6	2.69E-6	2.7791873712542214	11.269556919962682
5971	35.9875	-118.47083	22.0	1.6460245E-6	1.66E-6	2.7791873712542214	13.82038035555747
5972	35.9875	-118.4625	2.0	4.619041E-6	4.9E-6	2.779187371245736	8.804276395905495
5973	35.9875	-118.4625	6.0	4.619041E-6	4.76E-6	2.779187371245736	8.804276395905495
5974	35.9875	-118.4625	10.0	4.619041E-6	4.64E-6	2.779187371245736	8.804276395905495
5975	35.9875	-118.4625	14.0	4.367053E-6	4.38E-6	2.779187371245736	9.028581442037208
5976	35.9875	-118.4625	18.0	3.0058982E-6	3.17E-6	2.779187371245736	10.654355112136006
5977	35.9875	-118.4625	22.0	1.7936575E-6	1.74E-6	2.779187371245736	13.323486137475381
5978	35.9875	-118.45417	2.0	5.599069E-6	5.43E-6	2.7791873712542214	8.07166320580348
5979	35.9875	-118.45417	6.0	5.599069E-6	5.82E-6	2.7791873712542214	8.07166320580348
5980	35.9875	-118.45417	10.0	5.599069E-6	5.81E-6	2.7791873712542214	8.07166320580348
5981	35.9875	-118.45417	14.0	5.242756E-6	5.18E-6	2.7791873712542214	8.31575293692169
5982	35.9875	-118.45417	18.0	3.4263524E-6	3.45E-6	2.7791873712542214	10.05742247834512
5983	35.9875	-118.45417	22.0	1.9514323E-6	1.88E-6	2.7791873712542214	12.851137961593974
5984	35.9875	-118.44583	2.0	6.8894233E-6	6.73E-6	2.779187371245736	7.3424999373224775
5985	35.9875	-118.44583	6.0	6.8894233E-6	6.89E-6	2.779187371245736	7.3424999373224775
5986	35.9875	-118.44583	10.0	6.8894233E-6	6.42E-6	2.779187371245736	7.3424999373224775
5987	35.9875	-118.44583	14.0	6.3718144E-6	6.71E-6	2.779187371245736	7.610013490762062
5988	35.9875	-118.44583	18.0	3.9129095E-6	4.2E-6	2.779187371245736	9.482209939121818
5989	35.9875	-118.44583	22.0	2.1181058E-6	2.16E-6	2.779187371245736	12.406139823876748
5990	35.9875	-118.4375	2.0	8.6263335E-6	8.55E-6	2.779187371245736	6.617927025922527
5991	35.9875	-118.4375	6.0	8.6263335E-6	8.6E-6	2.779187371245736	6.617927025922527
5992	35.9875	-118.4375	10.0	8.6263335E-6	8.8E-6	2.779187371245736	6.617927025922527
5993	35.9875	-118.4375	14.0	7.850711E-6	7.75E-6	2.779187371245736	6.9135344159435395
5994	35.9875	-118.4375	18.0	4.4721237E-6	4.66E-6	2.779187371245736	8.93291431283407
5995	35.9875	-118.4375	22.0	2.291587E-6	2.26E-6	2.779187371245736	11.991536937375283
5996	35.9875	-118.42917	2.0	1.1024588E-5	1.144E-5	2.7791873712542214	5.899636029490431
5997	35.9875	-118.42917	6.0	1.1024588E-5	1.109E-5	2.7791873712542214	5.899636029490431
5998	35.9875	-118.42917	10.0	1.1024588E-5	1.098E-5	2.7791873712542214	5.899636029490431
5999	35.9875	-118.42917	14.0	9.820031E-6	1.009E-5	2.7791873712542214	6.229422547914182
6000	35.9875	-118.42917	18.0	5.107437E-6	5.09E-6	2.7791873712542214	8.414612604301022
6001	35.9875	-118.42917	22.0	2.4687631E-6	2.44E-6	2.7791873712542214	11.610585914606618
6002	35.995834	-118.47083	2.0	3.981263E-6	3.82E-6	2.7788938410505373	9.409364198266061
6003	35.995834	-118.47083	6.0	3.981263E-6	4.18E-6	2.7788938410505373	9.409364198266061
6004	35.995834	-118.47083	10.0	3.981263E-6	3.98E-6	2.7788938410505373	9.409364198266061
6005	35.995834	-118.47083	14.0	3.7883922E-6	3.98E-6	2.7788938410505373	9.619570396624328
6006	35.995834	-118.47083	18.0	2.703957E-6	2.79E-6	2.7788938410505373	11.159575915580803
6007	35.995834	-118.47083	22.0	1.6713587E-6	1.62E-6	2.7788938410505373	13.730846099771533
6008	35.995834	-118.4625	2.0	4.788098E-6	4.84E-6	2.778893841042053	8.663136230911672
6009	35.995834	-118.4625	6.0	4.788098E-6	4.68E-6	2.778893841042053	8.663136230911672
6010	35.995834	-118.4625	10.0	4.788098E-6	4.66E-6	2.778893841042053	8.663136230911672
6011	35.995834	-118.4625	14.0	4.519266E-6	4.84E-6	2.778893841042053	8.891002719341305
6012	35.995834	-118.4625	18.0	3.0819906E-6	2.98E-6	2.778893841042053	10.538023028791239
6013	35.995834	-118.4625	22.0	1.8232446E-6	1.78E-6	2.778893841042053	13.230643572983684
6014	35.995834	-118.45417	2.0	5.841682E-6	5.64E-6	2.7788938410505373	7.917556422048836
6015	35.995834	-118.45417	6.0	5.841682E-6	6.26E-6	2.7788938410505373	7.917556422048836
6016	35.995834	-118.45417	10.0	5.841682E-6	6.06E-6	2.7788938410505373	7.917556422048836
6017	35.995834	-118.45417	14.0	5.4570855E-6	5.61E-6	2.7788938410505373	8.166253712463677
6018	35.995834	-118.45417	18.0	3.523224E-6	3.85E-6	2.7788938410505373	9.934168294141527
6019	35.995834	-118.45417	22.0	1.9859012E-6	1.83E-6	2.7788938410505373	12.754908847041078
6020	35.995834	-118.44583	2.0	7.248756E-6	7.11E-6	2.778893841042053	7.1728268931168655
6021	35.995834	-118.44583	6.0	7.248756E-6	7.32E-6	2.778893841042053	7.1728268931168655
6022	35.995834	-118.44583	10.0	7.248756E-6	7.05E-6	2.778893841042053	7.1728268931168655
6023	35.995834	-118.44583	14.0	6.6815455E-6	6.71E-6	2.778893841042053	7.446438453288964
6024	35.995834	-118.44583	18.0	4.036806E-6	3.47E-6	2.778893841042053	9.351440832225832
6025	35.995834	-118.44583	22.0	2.1581066E-6	2.12E-6	2.778893841042053	12.306479823191543
6026	35.995834	-118.4375	2.0	9.178886E-6	9.29E-6	2.778893841042053	6.429243126696667
6027	35.995834	-118.4375	6.0	9.178886E-6	9.2E-6	2.778893841042053	6.429243126696667
6028	35.995834	-118.4375	10.0	9.178886E-6	9.34E-6	2.778893841042053	6.429243126696667
6029	35.995834	-118.4375	14.0	8.311735E-6	8.68E-6	2.778893841042053	6.733139474433627
6030	35.995834	-118.4375	18.0	4.631018E-6	4.63E-6	2.778893841042053	8.794041572688654
6031	35.995834	-118.4375	22.0	2.3377527E-6	2.35E-6	2.778893841042053	11.888446794353598
6032	35.995834	-118.42917	2.0	1.191359E-5	1.245E-5	2.7788938410505373	5.687254550920719
6033	35.995834	-118.42917	6.0	1.191359E-5	1.172E-5	2.7788938410505373	5.687254550920719
6034	35.995834	-118.42917	10.0	1.191359E-5	1.191E-5	2.7788938410505373	5.687254550920719
6035	35.995834	-118.42917	14.0	1.0529678E-5	1.026E-5	2.7788938410505373	6.028670195571195
6036	35.995834	-118.42917	18.0	5.311202E-6	5.3E-6	2.7788938410505373	8.267095277482197
6037	35.995834	-118.42917	22.0	2.521651E-6	2.59E-6	2.7788938410505373	11.504123796576966
6038	36.004166	-118.47083	2.0	4.0289365E-6	3.93E-6	2.7786002520642903	9.369451692465436
6039	36.004166	-118.47083	6.0	4.0289365E-6	4.08E-6	2.7786002520642903	9.369451692465436
6040	36.004166	-118.47083	10.0	4.0289365E-6	4.3E-6	2.7786002520642903	9.369451692465436
6041	36.004166	-118.47083	14.0	3.825475E-6	4.06E-6	2.7786002520642903	9.580533649930125
6042	36.004166	-118.47083	18.0	2.722719E-6	2.88E-6	2.7786002520642903	11.12594378097622
6043	36.004166	-118.47083	22.0	1.6791959E-6	1.65E-6	2.7786002520642903	13.703526006741603
6044	36.004166	-118.4625	2.0	4.8539596E-6	4.86E-6	2.7786002520558064	8.619851789968262
6045	36.004166	-118.4625	6.0	4.8539596E-6	4.46E-6	2.7786002520558064	8.619851789968262
6046	36.004166	-118.4625	10.0	4.8539596E-6	5.12E-6	2.7786002520558064	8.619851789968262
6047	36.004166	-118.4625	14.0	4.570299E-6	4.31E-6	2.7786002520558064	8.848832967178161
6048	36.004166	-118.4625	18.0	3.1057791E-6	3.0E-6	2.7786002520558064	10.502468513688534
6049	36.004166	-118.4625	22.0	1.8323972E-6	1.76E-6	2.7786002520558064	13.202342401294517
6050	36.004166	-118.45417	2.0	5.9331114E-6	5.76E-6	2.7786002520642903	7.870255495999873
6051	36.004166	-118.45417	6.0	5.9331114E-6	5.98E-6	2.7786002520642903	7.870255495999873
6052	36.004166	-118.45417	10.0	5.9331114E-6	5.81E-6	2.7786002520642903	7.870255495999873
6053	36.004166	-118.45417	14.0	5.528545E-6	5.56E-6	2.7786002520642903	8.120401564720567
6054	36.004166	-118.45417	18.0	3.553579E-6	3.34E-6	2.7786002520642903	9.89651057556734
6055	36.004166	-118.45417	22.0	1.9965657E-6	1.99E-6	2.7786002520642903	12.725601029904881
6056	36.004166	-118.44583	2.0	7.381947E-6	7.16E-6	2.7786002520558064	7.120663950178211
6057	36.004166	-118.44583	6.0	7.381947E-6	7.14E-6	2.7786002520558064	7.120663950178211
6058	36.004166	-118.44583	10.0	7.381947E-6	7.43E-6	2.7786002520558064	7.120663950178211
6059	36.004166	-118.44583	14.0	6.7849105E-6	6.58E-6	2.7786002520558064	7.396205452214504
6060	36.004166	-118.44583	18.0	4.0757445E-6	4.29E-6	2.7786002520558064	9.31149048710074
6061	36.004166	-118.44583	22.0	2.170487E-6	2.11E-6	2.7786002520558064	12.276149848033281
6062	36.004166	-118.4375	2.0	9.379062E-6	8.51E-6	2.7786002520558064	6.371078828435074
6063	36.004166	-118.4375	6.0	9.379062E-6	9.61E-6	2.7786002520558064	6.371078828435074
6064	36.004166	-118.4375	10.0	9.379062E-6	9.65E-6	2.7786002520558064	6.371078828435074
6065	36.004166	-118.4375	14.0	8.4657495E-6	7.84E-6	2.7786002520558064	6.677622738530055
6066	36.004166	-118.4375	18.0	4.6811383E-6	4.88E-6	2.7786002520558064	8.751608162968314
6067	36.004166	-118.4375	22.0	2.352048E-6	2.31E-6	2.7786002520558064	11.857092621639321
6068	36.004166	-118.42917	2.0	1.2238278E-5	1.214E-5	2.7786002520642903	5.62150270057648
6069	36.004166	-118.42917	6.0	1.2238278E-5	1.186E-5	2.7786002520642903	5.62150270057648
6070	36.004166	-118.42917	10.0	1.2238278E-5	1.232E-5	2.7786002520642903	5.62150270057648
6071	36.004166	-118.42917	14.0	1.0769799E-5	1.053E-5	2.7786002520642903	5.9666818762683045
6072	36.004166	-118.42917	18.0	5.3757567E-6	5.22E-6	2.7786002520642903	8.222000523752637
6073	36.004166	-118.42917	22.0	2.5380384E-6	2.76E-6	2.7786002520642903	11.471760658791162
6074	36.0125	-118.47083	2.0	3.970277E-6	3.88E-6	2.778306604301689	9.420954536456012
6075	36.0125	-118.47083	6.0	3.970277E-6	4.29E-6	2.778306604301689	9.420954536456012
6076	36.0125	-118.47083	10.0	3.970277E-6	3.58E-6	2.778306604301689	9.420954536456012
6077	36.0125	-118.47083	14.0	3.7783623E-6	3.56E-6	2.778306604301689	9.630907765001757
6078	36.0125	-118.47083	18.0	2.698538E-6	2.58E-6	2.778306604301689	11.169350221833458
6079	36.0125	-118.47083	22.0	1.6690891E-6	1.58E-6	2.778306604301689	13.7387912269592
6080	36.0125	-118.4625	2.0	4.772473E-6	4.68E-6	2.7783066042932054	8.675887818126599
6081	36.0125	-118.4625	6.0	4.772473E-6	4.71E-6	2.7783066042932054	8.675887818126599
6082	36.0125	-118.4625	10.0	4.772473E-6	5.19E-6	2.7783066042932054	8.675887818126599
6083	36.0125	-118.4625	14.0	4.505218E-6	4.48E-6	2.7783066042932054	8.903427959652255
6084	36.0125	-118.4625	18.0	3.0750232E-6	3.32E-6	2.7783066042932054	10.548508398475944
6085	36.0125	-118.4625	22.0	1.8205553E-6	1.84E-6	2.7783066042932054	13.238996541759406
6086	36.0125	-118.45417	2.0	5.8188552E-6	6.09E-6	2.778306604301689	7.931671484373749
6087	36.0125	-118.45417	6.0	5.8188552E-6	5.7E-6	2.778306604301689	7.931671484373749
6088	36.0125	-118.45417	10.0	5.8188552E-6	5.95E-6	2.778306604301689	7.931671484373749
6089	36.0125	-118.45417	14.0	5.4369607E-6	5.2E-6	2.778306604301689	8.179939641343797
6090	36.0125	-118.45417	18.0	3.5142227E-6	3.32E-6	2.778306604301689	9.945421687189924
6091	36.0125	-118.45417	22.0	1.9827264E-6	1.93E-6	2.778306604301689	12.763675510448692
6092	36.0125	-118.44583	2.0	7.214323E-6	7.34E-6	2.7783066042932054	7.188569655218913
6093	36.0125	-118.44583	6.0	7.214323E-6	7.62E-6	2.7783066042932054	7.188569655218913
6094	36.0125	-118.44583	10.0	7.214323E-6	6.93E-6	2.7783066042932054	7.188569655218913
6095	36.0125	-118.44583	14.0	6.6519524E-6	6.56E-6	2.7783066042932054	7.461603962147426
6096	36.0125	-118.44583	18.0	4.0251334E-6	4.06E-6	2.7783066042932054	9.363521436293835
6097	36.0125	-118.44583	22.0	2.1543779E-6	2.05E-6	2.7783066042932054	12.315662129497307
6098	36.0125	-118.4375	2.0	9.124892E-6	9.06E-6	2.7783066042932054	6.4469677281957525
6099	36.0125	-118.4375	6.0	9.124892E-6	8.73E-6	2.7783066042932054	6.4469677281957525
6100	36.0125	-118.4375	10.0	9.124892E-6	9.75E-6	2.7783066042932054	6.4469677281957525
6101	36.0125	-118.4375	14.0	8.266881E-6	8.5E-6	2.7783066042932054	6.750066139557264
6102	36.0125	-118.4375	18.0	4.6158516E-6	4.85E-6	2.7783066042932054	8.80700816897529
6103	36.0125	-118.4375	22.0	2.333402E-6	2.39E-6	2.7783066042932054	11.89804155684445
6104	36.0125	-118.42917	2.0	1.1824776E-5	1.154E-5	2.778306604301689	5.707450406038762
6105	36.0125	-118.42917	6.0	1.1824776E-5	1.178E-5	2.778306604301689	5.707450406038762
6106	36.0125	-118.42917	10.0	1.1824776E-5	1.161E-5	2.778306604301689	5.707450406038762
6107	36.0125	-118.42917	14.0	1.0459262E-5	9.9E-6	2.778306604301689	6.047726030285435
6108	36.0125	-118.42917	18.0	5.291513E-6	5.23E-6	2.778306604301689	8.281001759291689
6109	36.0125	-118.42917	22.0	2.5166182E-6	2.45E-6	2.778306604301689	11.514121335881086
6110	36.020832	-118.47083	2.0	3.839542E-6	4.06E-6	2.7780128977625824	9.562395761386682
6111	36.020832	-118.47083	6.0	3.839542E-6	3.79E-6	2.7780128977625824	9.562395761386682
6112	36.020832	-118.47083	10.0	3.839542E-6	3.94E-6	2.7780128977625824	9.562395761386682
6113	36.020832	-118.47083	14.0	3.6588422E-6	3.75E-6	2.7780128977625824	9.769309734949854
